610	0
611	0
612	1
613	1
614	0
615	1
616	1
617	0
618	1
619	1
620	1
621	1
623	0
624	0
625	1
626	0
627	0
628	0
629	0
630	0
631	1
632	1
633	1
634	1
635	1
636	1
637	1
638	1
639	0
640	0
641	1
642	1
643	1
644	1
645	1
647	0
648	1
649	1
650	1
651	1
652	1
653	1
654	1
655	1
656	1
657	1
658	0
659	1
660	1
661	1
662	0
663	0
664	0
665	1
666	1
667	0
668	1
670	1
671	1
672	1
673	1
674	1
675	0
676	0
678	1
679	0
680	1
681	1
682	1
683	1
684	0
685	0
687	1
688	1
690	0
691	1
692	1
693	1
694	0
695	0
696	1
697	0
698	0
699	1
700	1
701	1
702	0
703	1
704	1
705	0
706	0
707	0
708	1
709	1
710	1
711	1
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	1
720	1
721	1
722	1
723	1
724	0
725	0
726	0
727	1
728	1
729	1
730	1
731	0
732	0
733	0
734	0
735	0
736	1
737	0
738	1
739	1
741	0
742	0
743	1
744	1
745	1
746	1
747	1
748	1
749	1
750	1
751	1
752	1
753	1
754	1
755	1
756	1
757	0
758	1
759	1
760	1
761	1
762	0
763	0
764	0
765	1
766	0
767	1
768	0
769	1
770	1
771	1
772	1
773	1
774	1
775	0
776	0
777	1
778	0
779	1
780	1
781	0
782	0
783	1
784	1
785	1
786	0
787	1
788	1
789	1
790	1
791	1
792	1
793	1
794	1
795	0
796	0
797	1
798	1
799	0
800	0
801	1
802	1
803	0
804	0
805	0
806	0
807	1
808	1
809	0
810	1
811	0
812	1
813	1
814	0
815	0
816	0
818	1
819	1
820	1
821	0
822	1
823	1
824	1
825	1
826	1
827	1
828	1
829	1
830	1
831	0
832	0
833	1
834	0
835	0
836	1
837	1
838	1
839	0
840	1
841	1
842	0
843	0
844	0
845	0
846	0
847	0
848	1
849	0
850	1
851	0
852	0
853	1
854	1
855	1
856	1
857	1
858	0
859	1
860	0
861	0
862	0
863	1
864	0
865	0
866	0
867	1
868	0
869	0
870	1
871	0
872	0
873	1
874	0
875	0
876	0
877	0
878	1
879	0
880	1
881	1
882	0
884	0
885	1
886	0
887	1
888	1
889	0
890	1
891	0
892	1
893	0
894	1
895	0
896	1
897	1
898	1
899	1
900	1
901	1
902	1
903	1
904	1
905	1
906	1
907	1
908	1
909	1
910	1
911	1
912	1
913	1
914	1
915	1
916	1
917	1
918	1
919	1
920	1
921	1
922	1
923	1
924	1
925	1
926	1
927	1
928	1
929	1
930	1
931	1
932	1
933	1
934	1
935	1
936	1
937	1
938	1
939	1
940	1
941	0
942	1
943	1
944	1
945	1
946	1
947	1
948	1
949	1
950	1
951	1
952	1
953	1
954	1
955	1
956	1
957	1
958	1
959	1
960	1
961	1
962	1
963	1
964	1
965	1
966	1
967	1
968	0
969	1
970	1
971	1
972	1
973	1
974	1
975	1
976	1
977	1
978	1
979	0
980	1
981	0
982	1
983	1
984	0
985	1
986	1
987	0
988	0
989	0
990	0
991	0
992	0
993	1
994	0
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	0
1004	0
1005	1
1006	0
1007	1
1008	1
1009	1
1010	1
1011	1
1012	1
1013	1
1014	1
1015	1
1016	1
1017	1
1018	1
1019	1
1020	1
1021	1
1022	1
1023	1
1024	1
1025	1
1026	1
1027	1
1028	1
1029	1
1030	1
1031	1
1032	1
1033	1
1034	0
1035	1
1036	0
1037	0
1038	0
1039	1
1040	0
1041	0
1042	1
1043	1
1044	0
1045	0
1046	0
1047	0
1049	0
1050	1
1051	0
1052	0
1053	0
1054	0
1055	0
1056	0
1057	0
1058	1
1059	1
1060	0
1061	0
1062	0
1063	0
1064	1
1065	1
1066	1
1067	1
1068	1
1069	1
1070	1
1071	1
1073	1
1075	1
1076	1
1077	1
1078	1
1079	0
1080	0
1081	1
1082	1
1083	1
1084	0
1085	1
1086	1
1087	1
1088	1
1089	0
1090	0
1091	1
1092	0
1093	0
1094	0
1095	0
1096	0
1097	1
1098	0
1099	1
1100	1
1101	1
1102	0
1103	1
1104	1
1105	0
1106	1
1107	1
1108	1
1109	1
1110	0
1111	1
1112	0
1113	1
1114	0
1115	1
1116	1
1117	1
1118	0
1119	0
1120	0
1121	0
1122	1
1123	1
1124	1
1125	1
1126	1
1127	1
1128	0
1129	0
1130	0
1131	1
1132	1
1133	1
1134	1
1135	0
1136	1
1137	1
1138	1
1139	0
1140	1
1141	1
1142	1
1143	1
1144	1
1145	1
1146	1
1147	1
1148	1
1149	1
1150	1
1151	1
1152	1
1153	1
1154	1
1155	1
1156	1
1157	1
1158	1
1159	1
1160	1
1161	0
1162	1
1163	1
1164	1
1165	1
1166	0
1167	1
1168	0
1169	1
1170	0
1171	0
1172	1
1173	0
1174	0
1175	0
1176	1
1177	1
1178	1
1179	0
1180	0
1181	0
1183	0
1184	0
1185	0
1186	0
1187	0
1188	1
1189	1
1190	0
1191	0
1192	0
1193	0
1194	0
1196	1
1197	1
1198	1
1199	0
1200	0
1201	1
1202	0
1203	1
1204	1
1205	1
1206	0
1207	1
1208	0
1209	1
1210	1
1211	1
1212	1
1213	0
1214	0
1215	0
1216	1
1217	0
1218	0
1219	0
1220	0
1221	0
1222	0
1223	1
1224	1
1225	0
1226	1
1227	0
1228	0
1230	1
1231	1
1232	1
1233	1
1234	1
1235	1
1236	0
1237	1
1238	1
1240	0
1241	0
1242	0
1243	1
1244	0
1245	0
1246	1
1247	1
1248	1
1249	0
1250	1
1251	1
1252	0
1253	1
1254	1
1255	1
1256	1
1257	1
1258	0
1259	0
1260	1
1261	0
1262	1
1263	1
1264	1
1265	1
1266	0
1267	1
1268	0
1269	1
1270	1
1271	1
1272	1
1273	0
1274	0
1275	0
1276	1
1277	1
1278	1
1279	0
1280	1
1281	1
1282	1
1283	1
1284	0
1285	0
1286	1
1287	1
1288	0
1289	1
1290	1
1291	1
1292	1
1293	1
1294	0
1295	0
1296	1
1297	1
1298	0
1299	1
1300	1
1301	1
1302	1
1303	1
1304	1
1305	1
1306	1
1307	0
1308	0
1309	1
1310	1
1311	1
1312	0
1313	0
1314	0
1315	1
1316	1
1317	1
1318	0
1319	1
1320	0
1321	0
1322	0
1323	1
1324	0
1325	0
1326	0
1327	0
1328	0
1329	0
1330	0
1331	1
1332	0
1333	1
1334	1
1335	0
1336	0
1337	1
1339	0
1340	1
1341	1
1342	0
1343	1
1344	1
1345	0
1346	0
1347	0
1348	1
1349	1
1350	0
1351	0
1352	0
1353	1
1354	0
1355	0
1356	1
1357	1
1358	0
1359	1
1360	1
1361	1
1362	0
1363	1
1364	0
1365	0
1366	1
1367	1
1368	1
1369	1
1370	0
1371	1
1372	1
1373	1
1374	1
1375	1
1376	1
1377	1
1378	0
1379	1
1380	1
1381	1
1382	0
1383	0
1384	0
1385	0
1386	1
1387	1
1388	1
1389	1
1390	1
1391	1
1392	0
1393	0
1394	1
1395	0
1396	1
1397	0
1398	1
1399	1
1400	0
1401	1
1404	0
1405	1
1406	1
1407	0
1408	0
1409	1
1410	1
1411	1
1412	0
1413	1
1414	1
1415	0
1416	1
1417	1
1419	1
1420	1
1421	0
1422	0
1423	0
1424	0
1425	1
1426	1
1427	0
1428	0
1429	1
1430	0
1431	1
1432	0
1433	0
1434	0
1436	1
1437	1
1438	1
1439	0
1440	1
1441	1
1442	1
1443	1
1444	1
1445	1
1446	1
1447	0
1448	1
1449	0
1450	0
1453	1
1454	0
1455	0
1456	1
1457	1
1458	0
1459	0
1460	1
1461	1
1462	1
1463	1
1464	0
1465	0
1466	0
1467	1
1468	0
1470	0
1471	1
1472	0
1473	0
1474	1
1475	0
1476	0
1477	0
1479	1
1480	0
1482	0
1483	0
1484	0
1485	1
1486	1
1487	1
1488	0
1489	1
1490	1
1493	0
1495	1
1496	1
1497	0
1498	0
1499	1
1500	0
1501	0
1502	0
1503	0
1504	0
1507	0
1508	0
1509	0
1510	0
1511	1
1513	1
1514	0
1515	1
1516	0
1517	1
1518	0
1519	0
1520	0
1522	0
1523	0
1524	0
1525	1
1526	1
1527	1
1528	0
1529	0
1531	0
1532	0
1533	1
1534	1
1535	0
1537	1
1538	1
1539	1
1541	0
1542	0
1543	0
1544	1
1545	1
1546	1
1547	1
1548	0
1549	1
1550	1
1551	1
1552	0
1553	1
1554	0
1555	1
1556	1
1557	0
1558	1
1559	1
1561	0
1562	1
1563	0
1564	1
1565	1
1566	1
1567	0
1568	1
1569	1
1570	0
1571	0
1572	1
1573	1
1574	1
1575	1
1577	1
1578	0
1579	1
1580	1
1581	1
1582	1
1583	1
1584	1
1585	0
1586	0
1587	0
1588	1
1589	0
1590	0
1591	1
1592	1
1593	1
1594	0
1595	1
1596	0
1597	0
1598	0
1599	1
1600	0
1601	0
1602	1
1603	0
1604	0
1605	1
1606	1
1608	0
1609	0
1610	1
1611	0
1612	0
1613	0
1614	1
1615	0
1616	0
1617	0
1619	1
1620	0
1621	0
1622	0
1623	0
1624	0
1625	0
1626	0
1627	0
1628	0
1629	0
1630	0
1631	0
1632	0
1633	0
1635	0
1636	0
1639	0
1640	0
1641	0
1642	0
1643	1
1644	0
1645	0
1646	1
1647	0
1648	0
1649	1
1650	1
1651	1
1652	0
1653	1
1654	1
1655	0
1656	1
1657	1
1658	0
1659	0
1660	0
1661	0
1662	0
1663	0
1664	1
1665	1
1666	0
1667	1
1668	0
1669	1
1670	0
1671	0
1672	1
1673	0
1674	0
1675	0
1676	0
1677	0
1678	0
1679	1
1680	1
1681	1
1682	1
1683	0
1684	1
1685	1
1686	0
1687	0
1688	1
1689	1
1690	0
1692	0
1693	0
1694	1
1695	0
1696	0
1697	1
1698	1
1699	0
1701	0
1702	1
1703	1
1704	0
1705	1
1706	1
1707	1
1708	0
1709	1
1710	0
1711	0
1713	1
1714	1
1715	0
1716	1
1717	0
1718	0
1719	0
1720	0
1721	1
1722	1
1723	1
1724	1
1725	1
1726	0
1727	1
1728	0
1729	0
1730	1
1731	1
1732	0
1733	0
1734	0
1735	0
1738	1
1739	1
1740	1
1741	1
1742	0
1743	1
1744	0
1746	0
1747	0
1748	0
1749	0
1750	1
1752	0
1753	0
1754	0
1755	1
1756	0
1757	1
1758	0
1759	0
1760	1
1762	0
1764	0
1765	0
1767	1
1768	1
1769	0
1770	0
1771	0
1772	1
1773	1
1774	1
1776	0
1777	1
1779	1
1780	1
1781	0
1782	0
1783	0
1784	1
1785	0
1787	1
1788	0
1789	1
1791	0
1792	1
1793	0
1794	1
1795	1
1796	1
1797	1
1798	1
1799	0
1801	1
1804	1
1805	0
1806	1
1807	1
1809	0
1810	0
1811	0
1812	1
1814	0
1815	0
1816	0
1817	0
1819	1
1820	0
1821	0
1822	1
1824	0
1825	0
1826	1
1827	1
1829	0
1830	0
1831	1
1832	0
1833	0
1834	1
1835	1
1836	0
1837	1
1839	1
1840	0
1841	0
1842	0
1843	1
1844	0
1845	0
1846	0
1847	0
1848	1
1849	1
1850	0
1851	1
1852	0
1853	0
1854	0
1855	1
1856	0
1857	0
1858	1
1859	1
1860	0
1861	1
1862	0
1863	1
1864	0
1865	1
1866	0
1867	1
1869	1
1870	1
1871	0
1872	0
1873	1
1874	1
1875	1
1876	1
1877	1
1878	0
1879	0
1880	0
1881	1
1882	1
1883	0
1884	0
1885	0
1886	0
1887	1
1888	1
1889	0
1890	0
1891	0
1892	0
1893	1
1894	1
1895	1
1896	0
1897	0
1898	0
1899	1
1900	1
1901	1
1902	0
1903	0
1904	0
1905	0
1906	0
1907	1
1908	0
1909	1
1910	0
1911	1
1912	0
1913	1
1914	1
1915	1
1916	0
1917	1
1918	0
1919	1
1920	1
1921	0
1922	0
1923	0
1924	1
1925	1
1926	1
1927	1
1928	1
1929	1
1930	1
1931	1
1932	1
1933	1
1934	1
1935	1
1936	1
1937	1
1938	1
1939	1
1940	1
1941	1
1942	1
1943	1
1944	1
1945	1
1946	1
1947	1
1948	1
1949	1
1950	1
1951	1
1952	0
1953	0
1954	1
1955	1
1956	0
1957	1
1958	1
1959	1
1960	1
1961	0
1962	1
1963	1
1964	0
1965	0
1966	1
1967	1
1968	0
1969	0
1970	0
1971	0
1972	0
1973	0
1974	0
1975	0
1976	0
1977	0
1978	0
1979	0
1980	0
1981	0
1982	0
1983	0
1984	0
1985	0
1986	0
1987	0
1988	0
1989	0
1990	0
1991	0
1992	0
1993	0
1994	1
1995	1
1996	1
1997	0
1998	0
1999	0
2000	0
2001	0
2002	0
2003	1
2004	1
2005	1
2006	1
2007	1
2008	0
2009	1
2010	1
2011	1
2012	1
2013	1
2014	1
2015	1
2016	1
2017	1
2018	1
2019	1
2020	0
2021	1
2022	0
2023	0
2024	0
2025	0
2026	0
2027	1
2028	0
2029	0
2030	1
2031	1
2032	1
2033	1
2034	1
2035	1
2036	1
2037	1
2038	1
2039	1
2040	1
2041	1
2042	1
2043	1
2044	1
2045	1
2046	1
2047	1
2048	1
2049	1
2050	1
2051	1
2052	1
2053	1
2054	1
2055	1
2056	1
2057	1
2058	0
2059	1
2060	0
2061	0
2062	0
2063	1
2064	0
2065	1
2066	1
2067	1
2068	0
2069	1
2070	1
2071	1
2072	1
2073	1
2074	0
2075	1
2076	0
2077	1
2078	1
2079	1
2080	1
2081	1
2082	1
2083	1
2084	1
2085	1
2086	1
2087	1
2088	1
2089	1
2090	1
2091	1
2092	1
2093	1
2094	1
2095	1
2096	1
2097	1
2098	1
2099	1
2100	1
2101	1
2102	1
2103	1
2104	1
2105	1
2106	1
2107	0
2108	1
2109	0
2110	1
2111	0
2112	0
2113	0
2114	1
2115	1
2116	1
2117	0
2118	1
2119	0
2120	0
2121	0
2122	0
2123	1
2124	1
2125	1
2126	0
2127	0
2128	0
2129	1
2130	0
2131	1
2132	0
2133	1
2134	1
2135	1
2136	1
2137	1
2138	1
2139	1
2140	1
2141	1
2142	1
2143	1
2144	1
2145	1
2146	0
2147	0
2148	0
2149	1
2150	1
2151	1
2152	1
2153	1
2154	0
2155	0
2156	1
2157	1
2158	0
2159	0
2160	0
2161	1
2162	1
2163	1
2164	0
2165	0
2166	0
2167	0
2168	1
2169	0
2170	1
2171	0
2172	1
2173	1
2174	1
2175	1
2176	1
2177	1
2178	0
2179	1
2180	1
2181	1
2182	1
2183	1
2184	1
2185	1
2186	1
2187	1
2188	0
2189	0
2190	0
2191	1
2192	1
2193	1
2194	0
2195	1
2196	0
2197	0
2198	1
2199	0
2200	1
2201	1
2202	1
2203	1
2204	1
2205	1
2206	1
2207	1
2208	1
2209	1
2210	1
2211	1
2212	1
2213	1
2214	1
2215	1
2216	1
2217	1
2218	1
2219	1
2220	1
2221	1
2222	1
2223	1
2224	1
2225	1
2226	1
2227	1
2228	1
2229	1
2230	1
2231	0
2232	0
2233	1
2234	0
2235	0
2236	1
2237	1
2238	0
2239	0
2240	1
2241	0
2242	0
2243	0
2244	1
2245	0
2246	0
2247	0
2248	1
2249	1
2250	1
2251	1
2252	1
2253	1
2254	1
2255	0
2256	1
2257	0
2258	1
2259	0
2260	0
2261	1
2262	0
2263	0
2264	1
2265	1
2266	1
2267	0
2268	1
2269	0
2270	1
2271	0
2272	0
2273	1
2274	0
2275	1
2276	1
2277	0
2278	0
2279	0
2280	0
2281	0
2282	0
2283	0
2284	1
2285	0
2286	1
2287	1
2288	0
2289	0
2290	1
2291	1
2292	1
2293	1
2294	1
2295	0
2296	1
2297	1
2298	0
2299	1
2300	1
2301	0
2302	0
2303	0
2304	1
2305	0
2306	1
2307	0
2308	0
2309	0
2310	1
2311	1
2312	1
2313	1
2314	0
2315	1
2316	1
2317	0
2318	0
2319	0
2320	0
2321	1
2322	0
2323	1
2324	1
2325	0
2326	0
2327	0
2328	0
2329	0
2330	1
2331	0
2332	0
2333	0
2334	0
2335	1
2336	0
2337	0
2338	0
2339	1
2340	1
2341	1
2342	0
2343	0
2344	0
2345	1
2346	1
2347	0
2348	0
2349	0
2350	0
2351	1
2352	0
2353	0
2354	1
2355	1
2356	0
2357	0
2358	1
2359	1
2360	0
2361	0
2362	1
2363	1
2364	1
2365	1
2366	1
2367	1
2368	1
2369	1
2370	0
2371	1
2372	1
2373	1
2374	1
2375	1
2376	1
2377	0
2378	0
2379	1
2380	1
2381	1
2382	1
2383	1
2384	1
2385	1
2386	0
2387	0
2388	1
2389	0
2390	0
2391	0
2392	1
2393	1
2394	1
2395	0
2396	0
2397	1
2398	1
2399	1
2400	1
2401	0
2402	0
2403	0
2404	0
2405	1
2406	1
2407	1
2408	1
2409	1
2410	1
2411	1
2412	1
2413	1
2414	1
2415	1
2416	1
2417	0
2418	1
2419	0
2420	1
2421	1
2422	1
2423	1
2424	1
2425	0
2426	0
2427	0
2428	0
2429	1
2430	1
2431	1
2432	1
2433	1
2434	1
2435	0
2436	1
2437	0
2438	0
2439	0
2440	0
2441	0
2442	0
2443	0
2444	0
2445	1
2446	0
2447	0
2448	0
2449	1
2450	1
2451	1
2452	1
2453	0
2454	1
2455	0
2456	0
2457	0
2458	1
2459	0
2460	0
2461	0
2462	0
2463	0
2464	0
2465	0
2466	1
2467	0
2468	0
2469	1
2470	1
2471	1
2472	1
2473	1
2474	0
2475	0
2476	1
2477	1
2478	1
2479	0
2480	1
2481	0
2482	0
2483	0
2484	0
2485	1
2486	1
2487	0
2488	1
2489	0
2490	0
2491	1
2492	0
2493	0
2494	1
2495	1
2496	1
2497	1
2498	1
2499	1
2500	0
2501	1
2502	0
2503	1
2504	0
2505	0
2506	1
2507	0
2508	0
2509	0
2510	0
2511	0
2512	1
2513	0
2514	0
2515	0
2516	0
2517	0
2518	0
2519	1
2520	1
2521	1
2522	1
2523	1
2524	1
2525	0
2526	1
2527	1
2528	1
2529	1
2530	1
2531	1
2532	1
2533	1
2534	1
2535	1
2536	1
2537	1
2538	1
2539	0
2540	0
2541	0
2542	0
2543	0
2544	0
2545	0
2546	1
2547	0
2548	1
2549	1
2550	1
2551	0
2552	1
2553	0
2554	1
2555	1
2556	0
2557	0
2558	1
2559	1
2560	0
2561	0
2562	0
2563	0
2564	1
2565	1
2566	1
2567	1
2568	0
2569	0
2570	0
2571	0
2572	1
2573	1
2574	1
2575	0
2576	1
2577	0
2578	1
2579	0
2580	0
2581	1
2582	1
2583	1
2584	0
2585	0
2586	0
2587	0
2588	0
2589	0
2590	0
2591	1
2592	1
2593	0
2594	0
2595	1
2596	0
2597	1
2598	0
2599	0
2600	0
2601	0
2602	1
2603	1
2604	1
2605	1
2606	0
2607	0
2608	0
2609	1
2610	1
2611	1
2612	1
2613	1
2614	0
2615	1
2616	1
2617	1
2618	0
2619	0
2620	0
2621	0
2622	1
2623	0
2624	1
2625	0
2626	1
2627	1
2628	1
2629	1
2630	0
2631	0
2632	1
2633	1
2634	1
2635	1
2636	1
2637	1
2638	1
2639	0
2640	1
2641	1
2642	1
2643	1
2644	1
2645	1
2646	1
2647	1
2648	1
2649	0
2650	1
2651	1
2652	0
2653	1
2654	0
2655	0
2656	1
2657	0
2658	1
2659	1
2660	1
2661	1
2662	1
2663	1
2664	1
2665	1
2666	1
2667	1
2668	1
2669	1
2670	1
2671	1
2672	0
2673	1
2674	0
2675	0
2676	0
2677	1
2678	0
2679	1
2680	1
2681	0
2682	0
2683	1
2684	1
2685	0
2686	0
2687	1
2688	0
2689	0
2690	1
2691	0
2692	0
2693	1
2694	1
2695	0
2696	1
2697	0
2698	1
2699	1
2700	0
2701	1
2702	0
2703	0
2704	0
2705	1
2706	0
2707	0
2708	1
2709	1
2710	0
2711	1
2712	0
2713	0
2714	0
2715	0
2716	1
2717	1
2718	1
2719	1
2720	1
2721	0
2722	0
2723	1
2724	1
2725	0
2726	1
2727	1
2728	1
2729	1
2730	1
2731	1
2732	1
2733	1
2734	1
2735	1
2736	1
2737	1
2738	1
2739	1
2740	1
2741	0
2742	1
2743	1
2744	1
2745	1
2746	1
2747	1
2748	1
2749	0
2750	1
2751	1
2752	0
2753	0
2754	0
2755	1
2756	0
2757	0
2758	0
2759	1
2760	0
2761	1
2762	1
2763	0
2764	1
2765	0
2766	0
2767	0
2768	0
2769	0
2770	1
2771	1
2772	0
2773	0
2774	0
2775	0
2776	1
2777	0
2778	0
2779	1
2780	1
2781	1
2782	1
2783	1
2784	1
2785	1
2786	1
2787	1
2788	1
2789	0
2790	0
2791	0
2792	1
2793	0
2794	1
2795	0
2796	1
2797	1
2798	1
2799	1
2800	1
2801	0
2802	0
2803	1
2804	1
2805	1
2806	1
2807	0
2808	0
2809	0
2810	0
2811	0
2812	0
2813	1
2814	1
2815	1
2816	1
2817	0
2818	1
2819	0
2820	1
2821	1
2822	1
2823	1
2824	1
2825	1
2826	0
2827	0
2828	1
2829	1
2830	0
2831	1
2832	0
2833	0
2834	1
2835	0
2836	0
2837	1
2838	1
2839	1
2840	0
2841	0
2842	0
2843	0
2844	0
2845	0
2846	1
2847	1
2848	1
2849	0
2850	0
2851	0
2852	1
2853	0
2854	0
2855	0
2856	1
2857	1
2858	0
2859	1
2860	1
2861	1
2862	0
2863	1
2864	0
2865	0
2866	1
2867	0
2868	0
2869	0
2870	1
2871	0
2872	0
2873	1
2874	1
2875	1
2876	1
2877	1
2878	0
2879	1
2880	0
2881	0
2882	1
2883	0
2884	0
2885	0
2886	1
2887	1
2888	1
2889	0
2890	0
2891	1
2892	0
2893	0
2894	0
2895	1
2896	1
2897	1
2898	0
2899	1
2900	0
2901	0
2902	0
2903	0
2904	1
2905	1
2906	0
2907	1
2908	0
2909	1
2910	1
2911	1
2912	0
2913	0
2914	1
2915	0
2916	0
2917	0
2918	1
2919	1
2920	1
2921	0
2922	1
2923	1
2924	1
2925	0
2926	1
2927	1
2928	1
2929	1
2930	1
2931	1
2932	1
2933	1
2934	1
2935	1
2936	1
2937	1
2938	0
2939	1
2940	1
2941	1
2942	0
2943	1
2944	1
2945	0
2946	1
2947	1
2948	1
2949	1
2950	0
2951	0
2952	0
2953	1
2954	0
2955	0
2956	0
2957	1
2958	1
2959	0
2960	0
2961	0
2962	0
2963	0
2964	0
2965	1
2966	1
2967	1
2968	1
2969	1
2970	1
2971	0
2972	1
2973	1
2974	1
2975	0
2976	0
2977	1
2978	1
2979	0
2980	1
2981	1
2982	0
2983	1
2984	1
2985	0
2986	0
2987	1
2988	0
2989	1
2990	1
2991	1
2992	0
2993	1
2994	1
2995	0
2996	1
2997	0
2998	0
2999	0
3000	1
3001	0
3002	1
3003	0
3004	1
3005	1
3006	0
3007	0
3008	0
3009	1
3010	0
3011	1
3012	1
3013	0
3014	0
3015	1
3016	0
3017	0
3018	0
3019	0
3020	0
3021	0
3022	1
3023	1
3024	0
3025	1
3026	0
3027	0
3028	1
3029	1
3030	1
3031	1
3032	1
3033	1
3034	1
3035	0
3036	1
3037	1
3038	1
3039	0
3040	1
3041	1
3042	0
3043	0
3044	0
3045	0
3046	0
3047	1
3048	1
3049	1
3050	1
3051	1
3052	0
3053	0
3054	1
3055	1
3056	0
3057	0
3058	1
3059	1
3060	0
3061	1
3062	1
3063	0
3064	0
3065	0
3066	1
3067	0
3068	0
3069	1
3070	1
